14.4537,14.4629,-7.94844,-7.2302,-5.43941,40.49,-9.02,20.066
14.4537,14.4556,-8.90608,-7.78564,-6.30129,38.23,-9.94,19.336
14.4574,14.4482,-9.41363,-8.01547,-6.73223,34.15,-8.54,20.376
14.4574,14.4519,-9.19337,-8.14954,-6.94291,26.89,-6.28,21.166
14.4574,14.4592,-8.36022,-7.74733,-6.84715,18.29,-1.95,19.516
14.4537,14.4556,-6.3396,-6.96206,-5.63094,11.22,2.38,14.7616
14.4537,14.4556,-4.81694,-6.51197,-4.74033,5.67,6.59,10.12
14.4537,14.4519,-3.42836,-5.92781,-4.04125,0.73,8.66,4.703
14.4537,14.4592,-2.18343,-5.34365,-3.26556,-1.22,7.26,1.83
14.4574,14.4556,-1.24494,-4.97974,-2.94954,-1.95,6.1,0.3
14.4574,14.4629,-0.622468,-4.95101,-2.80589,-1.52,5.49,-0.1216
14.4537,14.4629,-0.526704,-5.02763,-2.87293,-1.28,4.21,-0.06
14.4574,14.4629,-0.67035,-5.24788,-3.08361,-1.83,2.38,0
14.4574,14.4592,-2.78674,-5.86077,-3.80184,-2.56,0.12,-0.37
14.4574,14.4629,-5.00847,-6.28214,-4.5105,-1.95,-1.65,-0.556
14.4574,14.4592,-7.13444,-6.97164,-5.06593,-0.12,-3.84,-0.986
14.4574,14.4519,-8.99227,-7.57495,-5.80332,2.74,-7.26,-2.4486
14.4574,14.4519,-9.92118,-7.91013,-6.56943,6.4,-12.2,-4.516
14.4537,14.4519,-9.84457,-8.01547,-7.24936,9.27,-17.26,-6.596
14.4537,14.4629,-8.93481,-7.84309,-7.31639,10.67,-22.01,-8.11
14.4537,14.4592,-7.74733,-7.32597,-6.89503,11.34,-25.37,-9.39
14.4537,14.4556,-6.1768,-6.76096,-6.19595,11.59,-27.74,-10
14.4537,14.4629,-4.14659,-5.83205,-4.72118,11.52,-27.87,-10.24
14.4574,14.4556,-2.91123,-5.27661,-4.19448,10.06,-27.32,-9.764
14.4537,14.4592,-1.81952,-4.94144,-3.68692,8.48,-26.04,-7.8764
14.4574,14.4592,-1.09171,-4.81694,-3.27514,6.95,-22.74,-4.6364
14.4537,14.4519,-0.737385,-4.79779,-3.43794,4.88,-19.21,-1.6564
14.4574,14.4629,-1.33112,-4.92228,-3.77311,1.1,-16.22,0.55
14.4574,14.4556,-2.70055,-5.35322,-4.45304,-4.33,-12.62,1.6564
14.4574,14.4556,-5.28619,-6.14807,-5.48729,-10.43,-8.78,2.2064
14.4537,14.4592,-6.75138,-6.80884,-5.62136,-16.46,-5.55,1.7764
14.4574,14.4556,-8.207,-7.45046,-5.8895,-21.34,-2.07,0.6764
14.4574,14.4556,-9.31787,-7.78564,-6.14807,-24.76,2.68,0.67764
14.4537,14.4556,-9.36575,-8.07293,-6.68435,-26.65,7.44,2.44764
14.4537,14.4556,-8.5709,-7.96759,-6.81842,-26.95,11.22,5.9864
14.4501,14.4592,-7.49834,-7.60368,-6.45451,-25.43,13.11,11.164
14.4537,14.4592,-5.56391,-6.78011,-5.33407,-22.93,14.27,16.344
14.4501,14.4592,-4.09871,-6.28214,-4.61584,-19.63,14.57,20.554
14.4574,14.4592,-2.67182,-5.80332,-3.94549,-17.44,14.33,24.274
14.4537,14.4556,-1.59926,-5.21915,-3.29429,-15.85,14.09,27.384
14.4537,14.4556,-0.612891,-5.11381,-2.95912,-13.9,15.73,29.154
14.4537,14.4592,-0.00957643,-5.12339,-2.90166,-10.73,17.68,27.874
14.4537,14.4556,0,-5.19042,-2.97827,-7.99,19.33,22.873
14.4537,14.4592,-0.986372,-5.32449,-3.07403,-6.22,20.18,14.093
14.4537,14.4592,-3.90718,-5.84162,-3.99337,-4.57,22.38,6.59
14.4537,14.4519,-5.81289,-6.5407,-4.94144,-3.48,22.07,2.74
14.4574,14.4519,-7.7186,-7.14402,-5.57348,-2.13,17.62,3.11
14.4537,14.4519,-9.10718,-7.5558,-6.35875,0.06,10.37,5.49
14.4537,14.4556,-9.66262,-7.76648,-6.99079,1.83,-0.12,7.07
14.4574,14.4519,-9.28914,-7.72818,-7.44089,3.66,-11.4,6.1
14.4574,14.4519,-8.38895,-7.45046,-7.40258,4.76,-21.59,2.5
14.4574,14.4556,-6.59816,-6.62689,-6.43536,5.49,-29.45,-2.933
14.4574,14.4592,-5.28619,-6.07146,-5.46814,5.37,-34.27,-9.093
14.4537,14.4592,-3.96464,-5.65009,-4.66372,5,-35.91,-15.55
14.4574,14.4629,-2.93039,-5.23831,-4.06998,4.27,-35.61,-21.46
14.4574,14.4592,-2.13554,-4.92228,-3.78269,3.72,-33.84,-26.04
14.4574,14.4482,-1.36943,-4.84567,-3.71565,3.9,-32.26,-29.21
14.4574,14.4446,-0.833149,-4.96059,-3.84015,4.39,-30.12,-29.88
14.4574,14.4482,-1.78122,-5.2,-4.1849,3.84,-28.05,-27.68
14.4537,14.4482,-3.18895,-5.35322,-4.56796,1.71,-25.18,-23.11
14.4537,14.4446,-5.20958,-5.62136,-5.08508,-2.62,-24.02,-16.89
14.4537,14.4556,-7.30682,-6.28214,-5.74586,-6.46,-19.7,-9.889
14.4537,14.4482,-9.14549,-6.87588,-6.5024,-8.11,-12.13,-4.829
14.4537,14.4519,-9.99779,-7.16317,-7.26851,-8.6,-4.27,-0.9129
14.4574,14.4556,-9.86372,-7.31639,-7.83352,-7.99,4.7,3.54
14.4574,14.4556,-8.98269,-7.29724,-7.65157,-8.41,8.72,8.54
14.4574,14.4556,-7.59411,-6.85672,-7.03867,-8.84,11.16,13.2929
14.4537,14.4629,-5.26704,-6.13849,-5.53518,-7.68,13.11,16.0429
14.4574,14.4629,-3.73481,-5.74586,-4.73076,-6.77,17.2,18.7829
14.4574,14.4592,-2.28877,-5.42983,-4.10829,-5.98,23.66,21.7729
14.4574,14.4519,-1.41731,-5.17127,-3.39006,-5.73,29.82,25.3729
14.4574,14.4556,-0.871455,-5.12339,-3.06446,-4.94,36.4,29.7629
14.4537,14.4592,-0.727809,-5.04678,-3.10276,-2.62,41.22,35.4929
14.4574,14.4482,-1.14917,-5.25746,-3.28471,1.22,39.27,40.73
14.4537,14.4592,-2.24088,-5.57348,-3.47624,6.4,31.16,44.02
14.4537,14.4592,-4.97974,-6.26298,-4.25193,12.13,17.01,44.8829
14.4537,14.4592,-6.92376,-6.78011,-5.1617,17.87,3.23,42.9983
14.4574,14.4556,-8.6954,-7.32597,-6.22468,21.28,-8.48,38.1129
14.4537,14.4519,-9.41363,-7.77606,-7.05783,22.74,-18.23,31.049
14.4537,14.4629,-9.46151,-7.89098,-7.28766,22.38,-24.82,23.609
14.4537,14.4592,-8.15912,-7.47919,-6.87588,21.28,-28.35,17.749
14.4537,14.4592,-7.60368,-7.26851,-6.64604,19.21,-32.01,12.269
14.4574,14.4592,-6.34917,-6.93333,-6.13849,17.13,-35.61,6.5269
14.4537,14.4629,-4.97017,-6.45451,-5.39153,14.7,-38.05,0.6769
14.4574,14.4519,-3.22726,-5.8895,-4.27109,10.3,-39.02,-4.769
14.4537,14.4556,-2.33665,-5.62136,-3.52413,5,-37.74,-10.439
14.4537,14.4519,-1.5035,-5.26704,-3.13149,-0.98,-36.83,-15.49
14.4574,14.4482,-0.995949,-4.97017,-3.10276,-7.26,-35.98,-19.7
14.4574,14.4556,-0.727809,-5.00847,-3.36133,-13.35,-34.76,-23.23
14.4537,14.4556,-0.948066,-5.17127,-3.78269,-18.29,-31.4,-25.85
14.4537,14.4556,-1.98232,-5.39153,-4.29982,-20.98,-26.04,-26.95
14.4574,14.4592,-4.65414,-5.97569,-4.95101,-21.04,-18.84,-25.61
14.4537,14.4592,-6.85672,-6.44494,-5.67882,-18.48,-10.37,-20.67
14.4537,14.4629,-8.82947,-7.0291,-6.47367,-15.85,-3.11,-12.387
14.4574,14.4629,-9.69135,-7.52707,-7.27809,-13.48,2.62,-3.60387
14.4537,14.4629,-9.24125,-7.94844,-7.92928,-11.95,6.83,5.24039
14.4537,14.4629,-8.28361,-7.77606,-7.5175,-11.16,8.96,12.2639
14.4537,14.4592,-7.15359,-7.3547,-6.75138,-10.49,13.11,17.6887
14.4537,14.4592,-5.91823,-6.73223,-5.93739,-9.39,20.24,22.3289
14.4537,14.4592,-4.48177,-6.26298,-4.97974,-6.89,29.09,27.1389
14.4537,14.4629,-2.55691,-5.44899,-3.74438,-1.71,38.41,32.2089
14.4574,14.4629,-1.51308,-5.01805,-3.35175,5.18,47.62,37.6809
14.4537,14.4556,-0.919337,-4.97974,-3.27514,11.4,52.13,43.2989
14.4537,14.4629,-0.689503,-5.27661,-3.34217,16.22,52.32,49.0289
14.4574,14.4592,-0.890608,-5.35322,-3.3709,19.94,48.66,55.7989
14.4574,14.4592,-1.92486,-5.64052,-3.84972,23.66,39.09,59.7689
14.4574,14.4592,-4.06041,-6.09061,-4.35728,27.26,24.09,60.6189
14.4574,14.4592,-6.33002,-6.55028,-5.15212,31.59,9.27,57.8719
14.4574,14.4629,-8.88693,-7.15359,-6.24383,33.72,-4.33,49.8289
14.4537,14.4592,-9.70092,-7.40258,-7.00995,32.87,-15.43,38.1187
14.4537,14.4629,-9.57643,-7.62284,-7.93886,28.48,-22.99,24.3387
14.4537,14.4519,-8.74328,-7.28766,-7.87182,20.73,-27.38,11.0487
14.4537,14.4556,-7.49834,-6.82799,-7.27809,12.01,-28.72,-0.9887
14.4537,14.4592,-6.04273,-6.16722,-6.38748,3.29,-28.41,-11.6587
14.4574,14.4592,-4.76906,-5.75543,-5.45856,-3.78,-28.05,-21.287
14.4537,14.4519,-2.93996,-5.21915,-4.74033,-10.18,-26.46,-28.96
14.4537,14.4556,-2.02063,-5.04678,-3.90718,-14.7,-23.66,-34.76
14.4574,14.4592,-1.31197,-4.94144,-3.61031,-17.87,-21.83,-38.41
14.4574,14.4519,-1.04383,-5.10424,-3.51455,-19.57,-19.57,-39.57
14.4574,14.4592,-1.06298,-5.42026,-3.36133,-19.39,-16.52,-38.54
14.4574,14.4592,-1.36943,-5.79374,-3.57201,-17.68,-12.87,-35.85
14.4537,14.4556,-2.45157,-6.24383,-3.86888,-14.33,-9.15,-31.345
14.4537,14.4519,-4.52007,-6.87588,-4.22321,-10.06,-5.61,-25.185
14.4537,14.4482,-6.67477,-7.393,-4.80737,-5.73,-2.8,-17.9385
14.4537,14.4665,-8.84862,-7.89098,-5.84162,-0.49,-0.37,-9.76385
14.4537,14.4629,-8.99227,-8.17827,-6.73223,4.51,1.59,0.005
14.4537,14.4629,-8.49429,-8.08251,-7.21105,8.29,2.62,10.24
14.4537,14.4629,-7.63241,-7.65157,-7.01952,9.63,3.78,21.04
14.4574,14.4629,-6.67477,-7.00037,-6.5407,7.26,8.35,30.79
14.4537,14.4629,-5.37238,-6.56943,-5.73628,3.78,16.34,35.6764
14.4537,14.4592,-4.10829,-6.03315,-5.04678,1.1,24.33,34.4564
14.4537,14.4592,-2.77716,-5.54475,-4.39558,-1.34,32.68,30.0039
14.4537,14.4629,-1.7046,-5.27661,-3.6965,-3.23,40.37,24.1539
14.4537,14.4592,-0.746961,-5.28619,-3.44751,-2.68,44.27,18.7239
14.4537,14.4519,-0.881031,-5.58306,-3.41879,0.49,41.46,14.76
14.4537,14.4482,-1.84825,-5.7267,-3.59116,4.57,32.38,13.48
14.4574,14.4556,-3.44751,-6.22468,-4.31897,7.5,22.62,13.72
14.4574,14.4519,-5.25746,-6.89503,-5.22873,8.41,10.61,12.93
14.4537,14.4629,-6.65562,-7.42173,-5.89908,7.62,-1.16,9.7
14.4537,14.4665,-7.54623,-7.5558,-6.3396,3.48,-17.07,1.83
14.4537,14.4665,-7.94844,-7.52707,-6.69392,-1.89,-28.35,-6.7785
14.4574,14.4629,-7.46961,-7.38343,-7.05783,-6.95,-35.55,-15.555
14.4574,14.4684,-6.61731,-7.0291,-6.78011,-11.1,-39.39,-23.9
14.4537,14.4556,-5.47772,-6.65562,-6.14807,-15,-41.77,-31.89
14.4537,14.4556,-4.35728,-6.13849,-5.34365,-18.23,-42.32,-37.74
14.4574,14.4556,-3.007,-5.82247,-4.76906,-19.88,-42.07,-40.79
14.4537,14.4592,-1.84825,-5.42026,-4.21363,-20.12,-41.77,-42.2
14.4537,14.4556,-0.881031,-5.28619,-3.92634,-19.51,-39.63,-41.4
14.4574,14.4592,-0.450092,-5.31492,-3.72523,-18.35,-36.28,-38.54
14.4537,14.4556,-1.0151,-5.48729,-3.72523,-16.1,-32.38,-34.27
14.4574,14.4592,-2.42284,-5.76501,-3.71565,-12.93,-28.54,-28.9
14.4537,14.4556,-4.17532,-6.11934,-4.29024,-9.21,-24.09,-22.38
14.4574,14.4592,-5.6884,-6.87588,-5.13297,-5.18,-18.84,-14.63
14.4537,14.4556,-6.94291,-7.54623,-5.6884,-0.61,-13.48,-5.493
14.4574,14.4556,-7.86225,-7.69945,-6.10018,2.87,-9.51,4.15
14.4537,14.4592,-8.28361,-7.78564,-6.41621,5.79,-6.46,13.4849
14.4537,14.4629,-7.99632,-7.57495,-6.9046,8.72,-1.28,20.4349
14.4574,14.4629,-6.73223,-7.14402,-6.75138,10,3.9,25.5549
14.4537,14.4665,-5.65967,-6.60774,-6.29171,11.28,12.13,29.8293
14.4537,14.4629,-4.73076,-6.014,-5.62136,10.91,20,34.5793
14.4574,14.4629,-3.77311,-5.3628,-5.1617,11.22,28.6,37.9393
14.4537,14.4556,-2.94954,-4.81694,-4.84567,10.43,39.57,40.1293
14.4537,14.4592,-2.16427,-4.53923,-4.73076,10.12,49.02,40.4393
14.4537,14.4556,-1.95359,-4.47219,-5.05635,10.43,54.09,37.8793
14.4537,14.4592,-2.34623,-4.64457,-5.50645,11.4,52.2,33.2393
14.4537,14.4592,-3.2081,-4.96059,-5.61179,14.27,45.06,29.5793
14.4537,14.4592,-4.42431,-5.26704,-5.74586,17.01,35.3,27.8793
14.4537,14.4592,-6.13849,-5.73628,-6.07146,19.51,23.9,26.8993
14.4537,14.4556,-7.77606,-6.29171,-6.49282,21.65,11.04,24.9493
14.4574,14.4592,-8.76243,-6.75138,-7.21105,22.2,-2.26,19.3993
14.4537,14.4592,-9.03057,-7.0674,-7.67072,20.3,-14.82,11.403
14.4537,14.4592,-8.13039,-7.00995,-7.62284,15.79,-24.15,2.1303
14.4574,14.4519,-7.00037,-6.59816,-6.92376,9.7,-31.52,-7.4403
14.4537,14.4556,-5.47772,-6.10976,-6.18637,3.48,-37.62,-16.223
14.4537,14.4629,-3.83057,-5.60221,-5.30534,-1.46,-40.37,-23.11
14.4537,14.4629,-2.14512,-5.12339,-4.16575,-4.76,-40.18,-28.05
14.4537,14.4592,-0.93849,-4.73076,-3.39006,-6.71,-38.72,-31.34
14.4574,14.4629,-0.0191529,-4.59669,-3.14107,-7.5,-37.2,-33.35
14.4574,14.4629,-0.497974,-4.6733,-3.66777,-7.44,-35.91,-33.96
14.4574,14.4556,-1.95359,-4.93186,-4.29024,-7.44,-33.84,-33.17
14.4537,14.4519,-3.84972,-5.39153,-5.01805,-6.83,-30.18,-31.4
14.4574,14.4556,-5.25746,-5.94696,-5.5256,-5.06,-25.55,-28.6
14.4537,14.4519,-6.58858,-6.65562,-5.79374,-2.2,-20.61,-23.72
14.4574,14.4556,-7.94844,-7.10571,-6.14807,1.4,-15.73,-16.042
14.4537,14.4556,-8.67624,-7.47919,-6.65562,5.12,-12.68,-6.5942
14.4537,14.4592,-8.03462,-7.5558,-6.7035,7.07,-10.43,4.82942
14.4537,14.4556,-7.1919,-7.24936,-6.43536,8.11,-4.76,15.9194
14.4574,14.4592,-6.28214,-6.64604,-5.93739,7.99,0.79,25.06
14.4537,14.4556,-5.19042,-6.02357,-5.62136,6.4,5.67,30.24
14.4537,14.4519,-3.93591,-5.5256,-5.1617,2.99,12.8,32.5694
14.4537,14.4556,-2.63352,-5.28619,-4.7116,-3.23,21.89,29.8242
14.4537,14.4556,-1.95359,-4.92228,-4.30939,-9.76,33.54,23.4142
14.4574,14.4592,-1.42689,-4.6733,-3.75396,-15.06,46.1,16.102
14.4574,14.4629,-1.7046,-4.79779,-3.96464,-18.48,52.87,9.3302
14.4537,14.4556,-2.73886,-5.01805,-4.45304,-19.33,53.11,7.9902
14.4537,14.4556,-4.44346,-5.23831,-4.93186,-17.87,48.11,10.002
14.4574,14.4592,-5.80332,-5.83205,-5.65967,-14.15,37.2,14.212
14.4537,14.4629,-7.0291,-6.41621,-6.27256,-8.84,24.33,17.3812
14.4537,14.4629,-8.14954,-6.72265,-6.5407,-2.8,11.04,16.9512
14.4537,14.4629,-9.14549,-6.81842,-6.64604,2.38,-0.91,11.5251
14.4574,14.4592,-9.09761,-6.91418,-6.93333,5.37,-13.96,1.77512
14.4537,14.4482,-7.78564,-6.78969,-7.24936,4.76,-23.05,-6.9512
14.4537,14.4482,-6.65562,-6.20553,-6.7035,1.59,-30.55,-14.632
